date,dow,TEMP,RH,pm25,tot,cvd,resp
07/24/2001,3,85,70.2545361,12.5953824,50,18,4
07/25/2001,4,83.4,75.1981267,10.286791,30,7,3
07/26/2001,5,81.2,81.0090203,8.57283253,49,21,6
07/27/2001,6,79.2,88.2129797,7.12710524,56,20,5
07/28/2001,7,81.4,82.1098215,5.91524173,43,8,5
07/29/2001,1,82.4,80.0248836,5.32568516,39,12,3
07/30/2001,2,83.7,75.9805844,7.51731637,61,20,5
07/31/2001,3,83.8,74.7344031,7.41389664,52,18,0
08/01/2001,4,83.8,73.0078545,10.6762413,49,15,3
08/02/2001,5,84.5,70.2022999,14.5691613,46,13,3
08/03/2001,6,83.1,74.1722168,18.1611133,49,11,5
08/04/2001,7,83.8,68.9589867,21.3540689,48,15,2
08/05/2001,1,84.2,70.1708977,26.8776092,40,9,3
08/06/2001,2,81.7,73.049625,NA,54,13,6
08/07/2001,3,81.6,77.855555,NA,51,16,5
08/08/2001,4,82.2,79.7440441,8.36186358,51,19,4
08/09/2001,5,82.7,78.9905098,9.35001984,52,18,8
08/10/2001,6,82.9,77.9621711,7.86490893,57,25,3
08/11/2001,7,83.3,76.4533164,7.25951324,46,9,3
08/12/2001,1,84.3,74.0370025,9.75351729,48,11,3
08/13/2001,2,83.3,76.4533164,11.6701302,53,16,2
08/14/2001,3,83.6,74.2188752,15.8020202,44,18,4
08/15/2001,4,82.8,77.1786531,15.1949664,41,14,5
08/16/2001,5,84.3,75.2791886,NA,58,24,4
08/17/2001,6,83.9,76.2512474,11.6542269,61,21,3
08/18/2001,7,84.5,71.6263077,8.08980023,40,10,5
08/19/2001,1,82.5,75.6214076,6.22291462,45,11,1
08/20/2001,2,83.8,72.5209943,7.6174135,40,10,3
08/21/2001,3,84.1,73.0368572,8.64389931,44,18,2
08/22/2001,4,84,69.9146968,10.9640096,46,22,6
08/23/2001,5,83.4,70.0869356,17.3195469,49,12,3
08/24/2001,6,83.8,69.6589058,17.9243406,47,14,9
08/25/2001,7,82.9,74.6517658,6.92903516,50,14,3
08/26/2001,1,81.7,82.9525583,6.23027479,39,9,7
08/27/2001,2,79.5,85.6227126,9.14827112,56,15,5
08/28/2001,3,75.3,92.9071683,5.31504537,45,12,9
08/29/2001,4,75.4,93.8502673,6.6127777,45,18,2
08/30/2001,5,75.2,92.5924487,5.92029154,55,16,4
08/31/2001,6,75.4,95.4357168,5.81941718,55,10,7
09/01/2001,7,76.7,92.0204975,5.6725485,52,14,5
09/02/2001,1,78.1,91.7601659,7.17661842,35,9,1
09/03/2001,2,79.8,88.2409895,NA,54,12,1
09/04/2001,3,80.3,85.6675674,6.63505402,32,9,1
09/05/2001,4,79.1,85.3146177,7.13078388,43,12,5
09/06/2001,5,81.4,82.9329454,7.30910592,45,16,3
09/07/2001,6,82.1,80.2690033,6.35658598,41,11,2
09/08/2001,7,83.3,79.8274704,4.10455302,56,22,2
09/09/2001,1,78.5,88.180178,NA,45,15,6
09/10/2001,2,77.3,78.2937583,7.33460872,44,10,5
09/11/2001,3,79.8,66.8957481,NA,44,12,1
09/12/2001,4,79.2,64.7823025,17.3689696,49,14,5
09/13/2001,5,82.9,69.7983377,17.1411643,52,25,2
09/14/2001,6,82.6,70.9542532,NA,42,14,3
09/15/2001,7,80.8,71.7360451,32.7622641,42,8,5
09/16/2001,1,79.8,74.8701159,30.0760407,57,18,1
09/17/2001,2,80.4,73.9182078,18.7092965,54,19,3
09/18/2001,3,81,77.8061004,8.34127622,51,11,6
09/19/2001,4,82.9,79.2690944,6.93470074,42,14,2
09/20/2001,5,83.7,76.7425896,NA,41,10,3
09/21/2001,6,81.2,79.4018622,NA,55,15,3
09/22/2001,7,75.8,82.8421654,8.79573157,58,18,2
09/23/2001,1,76.3,88.6713059,10.4033832,52,9,4
09/24/2001,2,72.6,89.4136519,13.4428895,40,16,1
09/25/2001,3,67.8,67.8916411,9.04354329,54,11,4
09/26/2001,4,66.6,58.7480863,10.965953,43,14,3
09/27/2001,5,67.7,60.650919,13.5633866,39,11,7
09/28/2001,6,69.3,61.3062965,16.2025132,33,8,2
09/29/2001,7,70.8,60.4023959,12.9952154,57,14,5
09/30/2001,1,69.4,62.2146654,16.1366019,41,8,1
10/01/2001,2,70.4,61.0076315,19.4292843,57,18,2
10/02/2001,3,68.9,68.753302,21.3690053,53,25,4
10/03/2001,4,71.9,72.0747254,17.8593665,45,17,1
10/04/2001,5,72.2,84.9110292,14.6621082,47,11,2
10/05/2001,6,74.3,90.0946819,11.342331100000001,48,12,5
10/06/2001,7,64.5,85.9563248,3.80192994,41,14,2
10/07/2001,1,63.8,63.8039942,9.95758657,42,19,2
10/08/2001,2,67.4,74.4868547,13.7884918,50,10,8
10/09/2001,3,74.2,87.3794723,11.9329942,65,16,5
10/10/2001,4,78.7,85.5776533,7.6814046,48,16,1
10/11/2001,5,76.1,92.0009787,6.30401215,47,14,5
10/12/2001,6,74,91.3119644,7.3792512200000004,46,16,3
10/13/2001,7,70.4,86.8848967,4.86253568,54,22,5
10/14/2001,1,64.6,62.7379374,6.12204026,56,13,5
10/15/2001,2,68.9,72.5376543,NA,46,19,2
10/16/2001,3,64.1,55.4218917,6.42890404,38,12,2
10/17/2001,4,58.6,54.4065369,NA,61,22,4
10/18/2001,5,60.5,69.835746,NA,43,15,2
10/19/2001,6,67.4,73.1671569,13.0206137,45,16,5
10/20/2001,7,69.1,78.7114895,13.0092187,54,16,3
10/21/2001,1,71.2,83.1066842,16.2269246,38,11,0
10/22/2001,2,75.8,85.4125799,9.8779358,52,13,6
10/23/2001,3,76.8,79.869262,8.55824536,64,21,4
10/24/2001,4,78.3,81.3458506,10.0561404,52,15,2
10/25/2001,5,72.2,51.4654435,7.88719025,48,14,5
10/26/2001,6,66.1,46.5092444,7.63515569,47,11,3
10/27/2001,7,63.6,46.4688903,10.5605122,53,15,9
10/28/2001,1,59,52.0043146,11.8145279,47,10,3
10/29/2001,2,58.4,69.0820034,18.5669188,59,12,4
10/30/2001,3,61.1,74.4188436,14.543545,51,20,2
10/31/2001,4,65.3,78.9611459,12.686939,41,16,2
11/01/2001,5,72.8,78.7372134,6.95895556,75,26,7
11/02/2001,6,73.9,82.1494426,7.07908856,54,22,0
11/03/2001,7,72.3,75.7388871,14.5092741,53,12,3
11/04/2001,1,71.9,66.2089338,11.8718789,50,18,4
11/05/2001,2,69,50.2326107,9.14827112,50,24,2
11/06/2001,3,64.8,59.3756882,20.7552045,45,17,1
11/07/2001,4,64.1,77.7356373,23.2706818,57,20,3
11/08/2001,5,68.6,86.7896661,20.7206135,44,12,3
11/09/2001,6,70.2,78.8010445,28.351836,50,15,3
11/10/2001,7,66.7,76.034534,31.7833749,47,14,2
11/11/2001,1,66.4,77.6542219,38.8530897,41,8,3
11/12/2001,2,67,85.1938063,35.9554942,44,8,1
11/13/2001,3,67.6,85.5288684,25.279645,48,14,3
11/14/2001,4,69.4,84.4477774,17.6217175,49,12,7
11/15/2001,5,71.5,89.3663442,9.094406,47,18,4
11/16/2001,6,70.2,87.477768,11.1117011,43,13,3
11/17/2001,7,66,77.0667721,33.3215506,47,11,6
11/18/2001,1,64.3,86.5580465,34.6367633,50,13,5
11/19/2001,2,66.7,85.1760056,19.8409535,46,9,4
11/20/2001,3,57.8,63.2741028,6.42466335,52,11,10
11/21/2001,4,53.1,66.1423637,15.6469922,48,15,6
11/22/2001,5,64.5,83.2462891,NA,52,16,3
11/23/2001,6,71.1,91.5214613,NA,52,13,4
11/24/2001,7,72.3,62.5858252,9.2902234,49,17,5
11/25/2001,1,60.7,61.3020979,NA,45,12,3
11/26/2001,2,71.9,91.5492548,NA,46,13,3
11/27/2001,3,65.8,99.3087313,7.15863157,51,15,4
11/28/2001,4,47.1,99.6240501,5.59806391,43,13,2
11/29/2001,5,39.6,87.5004883,NA,46,19,3
11/30/2001,6,47.5,84.2916944,11.7005654,54,15,6
12/01/2001,7,57,93.3566314,16.4434584,45,15,7
12/02/2001,1,57.9,98.5735611,18.6907023,58,15,9
12/03/2001,2,61.8,98.5976085,18.9977646,53,14,3
12/04/2001,3,68.1,91.0991697,17.3190944,59,18,8
12/05/2001,4,70.9,88.7275992,13.4858687,53,14,4
12/06/2001,5,71.3,91.842257,8.69606864,46,20,2
12/07/2001,6,70.3,91.4935327,9.85439165,45,16,5
12/08/2001,7,61.5,91.8307178,4.08087026,59,18,6
12/09/2001,1,51.4,58.175841,5.62037681,54,11,4
12/10/2001,2,52.5,52.8576413,13.0823712,47,14,6
12/11/2001,3,55.2,78.7011821,19.5383304,57,21,0
12/12/2001,4,71.6,91.8523129,9.32754587,68,23,5
12/13/2001,5,65.6,89.4213692,9.35001984,44,13,2
12/14/2001,6,51.7,71.5368688,14.9989841,49,15,4
12/15/2001,7,59.6,84.4379315,11.2936507,54,14,4
12/16/2001,1,73.4,92.2244473,5.71854281,55,20,6
12/17/2001,2,62.5,77.8797694,4.30630175,54,14,6
12/18/2001,3,54.5,64.0643149,11.0843494,46,17,4
12/19/2001,4,55.5,61.3041696,6.43612875,43,15,5
12/20/2001,5,50.4,61.0871245,13.546074,81,24,4
12/21/2001,6,52.4,76.4081153,15.641187,50,18,4
12/22/2001,7,65.3,87.2270318,7.54313515,51,13,4
12/23/2001,1,58.5,61.2393802,5.65538385,48,16,1
12/24/2001,2,47.4,41.0084992,8.3088097,63,22,4
12/25/2001,3,48,38.2910502,6.42373704,45,16,4
12/26/2001,4,45.4,42.7718718,6.72445275,55,20,4
12/27/2001,5,47,55.4901708,13.9473378,61,16,5
12/28/2001,6,59.9,71.0762528,11.5870307,38,12,5
12/29/2001,7,55,77.5142991,12.909663,53,21,4
12/30/2001,1,49,60.6540681,7.33258964,53,19,7
12/31/2001,2,43.8,58.720501,8.56031803,61,19,6
01/01/2002,3,42.1,57.285755,10.0849324,62,29,8
01/02/2002,4,39.9,53.7299932,10.5904136,52,19,6
01/03/2002,5,36.3,46.5497171,14.3528331,66,25,4
01/04/2002,6,38.7,68.9463841,NA,62,15,5
01/05/2002,7,53,96.0366429,7.97493564,55,23,8
01/06/2002,1,50.6,67.1258261,NA,61,26,4
01/07/2002,2,49.7,42.9603658,NA,55,16,8
01/08/2002,3,47.1,57.785889,10.336348,59,19,6
01/09/2002,4,59.6,80.5280057,7.98315146,81,26,6
01/10/2002,5,65.4,83.3061593,6.74533858,59,18,6
01/11/2002,6,60.5,82.9764106,10.6215991,64,22,5
01/12/2002,7,58.5,55.2355134,7.46879772,62,12,4
01/13/2002,1,52.1,59.1977586,9.02476502,58,26,7
01/14/2002,2,58.5,59.1771994,7.96565193,69,30,6
01/15/2002,3,51.3,53.7328268,8.84009884,49,12,3
01/16/2002,4,56.6,82.0981863,9.78687216,53,17,6
01/17/2002,5,64.8,90.976782,8.41336946,76,20,7
01/18/2002,6,60.1,92.1126517,16.743058,63,17,8
01/19/2002,7,61.3,82.7310189,7.79988319,76,29,5
01/20/2002,1,47.8,73.3654368,13.714983,53,11,8
01/21/2002,2,56.9,72.0917113,15.4047474,57,21,6
01/22/2002,3,63.9,81.7300927,16.0389342,60,15,2
01/23/2002,4,72.1,88.1758049,10.3936563,61,16,5
01/24/2002,5,67.6,92.6778947,8.17358421,50,12,4
01/25/2002,6,52.2,52.8116437,5.31709294,52,14,2
01/26/2002,7,50.4,45.7978291,13.2664574,70,16,6
01/27/2002,1,55.9,63.0270223,22.7644704,46,15,4
01/28/2002,2,64.6,87.8106723,13.704712,64,20,4
01/29/2002,3,71.1,86.6223289,9.69769447,61,19,7
01/30/2002,4,72.5,86.1040646,12.3631047,60,19,6
01/31/2002,5,68.3,86.4712319,7.03098771,51,16,4
02/01/2002,6,46.6,54.3187589,6.26415594,56,18,6
02/02/2002,7,45.7,55.2943798,12.8391866,65,21,5
02/03/2002,1,55,53.6576877,13.4104849,66,15,7
02/04/2002,2,55.5,54.3662355,9.88393341,53,12,8
02/05/2002,3,47.5,76.2442372,4.81149769,68,25,5
02/06/2002,4,42.2,85.9403729,5.51443683,61,23,5
02/07/2002,5,43.7,68.1595308,10.0035385,48,8,2
02/08/2002,6,48.4,68.4493286,14.9887275,66,29,4
02/09/2002,7,56.5,72.049566,8.28211594,68,24,3
02/10/2002,1,54.3,46.8059004,6.27923535,52,20,3
02/11/2002,2,46.3,55.1608947,11.6013737,51,16,8
02/12/2002,3,47.3,63.8801282,22.9321225,75,23,7
02/13/2002,4,56.2,61.8709351,22.2552008,57,15,6
02/14/2002,5,53.5,61.7476313,NA,38,13,0
02/15/2002,6,58.2,82.5151412,17.9808709,59,22,3
02/16/2002,7,55.8,49.527684,11.606744,63,25,6
02/17/2002,1,53.5,43.9449335,19.4056239,59,16,6
02/18/2002,2,61.2,77.7680711,12.2483179,59,22,3
02/19/2002,3,68.4,90.1664745,9.60764242,50,12,10
02/20/2002,4,65.3,58.3520315,7.8887538,59,12,4
02/21/2002,5,63.2,63.2572717,9.5805932,56,12,7
02/22/2002,6,57.1,58.0827612,6.43523856,53,17,1
02/23/2002,7,54.4,49.5026235,12.1961528,57,15,5
02/24/2002,1,59.2,70.7370817,5.76631131,55,19,6
02/25/2002,2,66.1,79.8753502,10.2410532,47,10,2
02/26/2002,3,48.4,47.7589525,5.12666019,64,28,5
02/27/2002,4,38.3,29.7111281,8.74488247,58,19,4
02/28/2002,5,44,51.9601091,12.8153307,58,21,7
03/01/2002,6,55.7,87.6779093,6.36447308,54,16,3
03/02/2002,7,53.3,85.2988383,6.6501222,55,15,6
03/03/2002,1,35.6,41.637611,4.64832459,58,13,4
03/04/2002,2,40,32.0719294,NA,60,17,3
03/05/2002,3,46.3,56.7457429,11.1252919,54,11,7
03/06/2002,4,61,74.6827009,9.29137516,49,13,6
03/07/2002,5,65.1,81.2348813,12.3631047,73,25,8
03/08/2002,6,68.1,87.0666513,11.6965901,60,23,5
03/09/2002,7,68.4,62.3116957,4.94426206,58,20,3
03/10/2002,1,53.8,30.2498664,4.46014556,49,15,6
03/11/2002,2,59.3,80.2104843,8.6870146,61,17,4
03/12/2002,3,65.8,67.9075026,12.9938532,56,13,7
03/13/2002,4,61.4,67.8964953,15.1954904,52,19,6
03/14/2002,5,67.3,88.2522844,12.7439702,67,21,7
03/15/2002,6,73.6,88.2469069,11.9760675,60,15,8
03/16/2002,7,69.1,89.5719711,17.6952218,55,15,8
03/17/2002,1,75,88.6121473,9.69704623,52,21,1
03/18/2002,2,74.6,86.51316,11.7384311,60,15,3
03/19/2002,3,74.3,88.2798737,12.347918,52,14,3
03/20/2002,4,69.1,88.3378851,7.41185321,44,10,2
03/21/2002,5,63.1,65.8724316,10.5417307,55,16,4
03/22/2002,6,56.2,55.1096277,10.64921,45,13,4
03/23/2002,7,57.2,72.6653088,21.0292622,49,23,5
03/24/2002,1,64.9,83.5698766,10.0330373,50,15,1
03/25/2002,2,68.9,92.7173657,10.118751,51,21,6
03/26/2002,3,56.2,74.4931428,9.05401239,54,13,4
03/27/2002,4,57.3,59.6924305,12.5435161,41,17,4
03/28/2002,5,64.4,80.6038611,14.457865,55,15,2
03/29/2002,6,74.1,84.1566096,17.1239235,46,14,1
03/30/2002,7,75.7,77.6283135,13.6750076,55,18,3
03/31/2002,1,68,80.3062273,8.3713449,54,15,0
04/01/2002,2,64.1,77.4560068,11.3157246,45,15,3
04/02/2002,3,67.9,83.1779965,14.1248755,51,17,4
04/03/2002,4,67,72.6045119,12.0774556,55,21,2
04/04/2002,5,60.1,55.2584833,7.98315146,41,11,6
04/05/2002,6,61.7,51.2255778,12.5491162,53,14,5
04/06/2002,7,62.7,64.8563078,12.7480084,63,18,3
04/07/2002,1,68.5,80.3444061,14.4705758,48,10,2
04/08/2002,2,67,89.481991,7.38652628,55,14,3
04/09/2002,3,68.2,86.7683667,9.4113971,42,13,2
04/10/2002,4,69.8,79.8815337,18.0760873,53,16,4
04/11/2002,5,71.2,80.8295202,15.0587533,56,16,4
04/12/2002,6,70,83.6073839,13.3147935,55,17,3
04/13/2002,7,70.4,85.6898899,9.98289906,46,14,3
04/14/2002,1,71.9,89.077887,9.80300726,53,22,2
04/15/2002,2,72.7,90.3377031,10.6634264,36,15,1
04/16/2002,3,75.5,90.1426415,15.4100288,53,19,3
04/17/2002,4,77.3,82.3825117,12.8841853,66,19,7
04/18/2002,5,75.9,81.4507081,9.60182985,51,17,5
04/19/2002,6,75.7,82.2733818,7.77826113,60,9,9
04/20/2002,7,76.1,82.021329,7.55497228,37,13,0
04/21/2002,1,77.4,78.5687877,11.6965901,52,13,6
04/22/2002,2,76.4,79.2959029,14.1722159,55,16,8
04/23/2002,3,76,77.9199982,10.8158507,43,12,5
04/24/2002,4,76.8,77.720498,10.922628,37,11,2
04/25/2002,5,76.9,80.6957048,15.2412531,52,13,9
04/26/2002,6,74.2,74.606134,13.17636,51,10,4
04/27/2002,7,78.5,77.073551,18.0760873,43,14,4
04/28/2002,1,79.9,80.3738752,12.5535375,41,13,1
04/29/2002,2,79.2,83.0661977,21.321969,61,22,6
04/30/2002,3,78.6,79.7365281,15.6692003,63,16,9
05/01/2002,4,80.1,76.690451,23.312988,57,19,2
05/02/2002,5,81,80.4554043,20.2991859,45,12,4
05/03/2002,6,81.1,81.8162627,17.2191399,62,18,10
05/04/2002,7,81.5,85.4513229,16.8382744,50,16,4
05/05/2002,1,81.1,83.1895562,15.0815244,57,13,5
05/06/2002,2,80.2,80.9368108,14.1980226,55,15,2
05/07/2002,3,81.3,84.8757542,15.0719202,56,17,3
05/08/2002,4,81.6,77.3359266,15.3682743,46,10,5
05/09/2002,5,81.6,74.2812625,15.1243796,57,13,9
05/10/2002,6,81,73.7255092,12.5535375,67,21,6
05/11/2002,7,80.8,74.4574653,11.7623463,44,11,4
05/12/2002,1,81.5,74.7737442,12.9394837,44,15,1
05/13/2002,2,73.4,74.530892,7.30771,41,15,3
05/14/2002,3,70.2,51.9272852,9.35112759,43,9,5
05/15/2002,4,71.1,65.6438148,10.4587772,42,15,4
05/16/2002,5,78.8,76.059824,10.5539936,49,23,0
05/17/2002,6,72.9,90.9628428,7.49932916,34,9,2
05/18/2002,7,66.6,78.5059413,6.2692567,60,23,4
05/19/2002,1,64.7,57.1932336,6.17404032,53,16,1
05/20/2002,2,66.9,55.2073748,11.8727417,51,18,5
05/21/2002,3,68.4,66.029542,15.7908943,52,15,3
05/22/2002,4,71.8,68.8321917,18.6473855,39,13,4
05/23/2002,5,74.2,70.5634277,14.904777,46,13,0
05/24/2002,6,74.9,70.3917018,14.7435141,56,18,13
05/25/2002,7,76.8,76.4033329,11.6870724,43,14,5
05/26/2002,1,76.9,79.8769111,8.78763382,46,17,2
05/27/2002,2,76.6,76.9106095,5.69795845,39,14,1
05/28/2002,3,76.4,78.4878675,9.7922626,45,17,3
05/29/2002,4,74.7,81.3648502,10.9429525,47,16,5
05/30/2002,5,76.7,73.5644131,9.73727096,56,17,2
05/31/2002,6,73.2,84.389676,9.69704623,53,13,5
06/01/2002,7,77.5,77.7788804,9.60383481,42,20,3
06/02/2002,1,77.7,78.0605513,9.12574797,49,16,3
06/03/2002,2,79.5,78.4722629,9.7922626,49,12,3
06/04/2002,3,80.7,78.0430237,11.0417475,50,15,2
06/05/2002,4,80.7,75.7150757,NA,52,16,3
06/06/2002,5,82.6,73.6296562,16.6222574,41,7,4
06/07/2002,6,80.6,83.4347602,22.2777051,49,18,2
06/08/2002,7,82,81.3363791,6.74533858,49,17,2
06/09/2002,1,82.6,82.1914593,6.35458523,41,14,4
06/10/2002,2,82.8,80.8553696,7.69166825,56,16,4
06/11/2002,3,82.4,81.3646652,9.98269535,48,20,4
06/12/2002,4,82.1,75.3326742,9.71273687,59,16,1
06/13/2002,5,80.5,73.1804302,8.4637769,37,8,2
06/14/2002,6,83.2,68.8940021,9.98269535,38,10,2
06/15/2002,7,83.5,51.114093,12.2678884,46,15,3
06/16/2002,1,80.5,72.1943689,9.84918181,37,14,4
06/17/2002,2,77.8,70.9410749,17.6000054,49,13,5
06/18/2002,3,80.7,66.7695829,20.4349508,51,17,1
06/19/2002,4,80.8,74.7092801,10.9519091,39,13,4
06/20/2002,5,81.6,78.9039611,7.9971651,46,7,3
06/21/2002,6,81.6,76.3057444,10.3635609,44,16,2
06/22/2002,7,82.3,61.8897344,16.6436467,48,12,6
06/23/2002,1,80.6,62.9668787,19.6947657,55,17,7
06/24/2002,2,78.9,73.7755799,21.5038768,59,13,2
06/25/2002,3,77.3,84.0695067,13.3727747,46,14,2
06/26/2002,4,78.1,83.8365545,7.5976041,42,13,3
06/27/2002,5,79.3,78.1916778,9.21872763,51,17,2
06/28/2002,6,76.2,87.7751076,8.63130025,51,14,3
06/29/2002,7,76.2,90.778141,15.3148124,57,22,3
06/30/2002,1,81.3,81.8301149,10.64921,44,18,6
07/01/2002,2,82,80.5291013,10.9990953,47,16,4
07/02/2002,3,82.6,77.4196563,9.69704623,52,12,1
07/03/2002,4,82.7,74.8837188,24.074719,55,19,3
07/04/2002,5,82.9,74.1535203,25.0389388,54,22,5
07/05/2002,6,82.4,75.8660355,23.312988,64,22,7
07/06/2002,7,82.9,68.6289392,23.0273388,42,14,3
07/07/2002,1,86.1,68.2883816,28.255048,51,19,2
07/08/2002,2,85.2,71.2201074,20.1708476,44,15,3
07/09/2002,3,81.1,80.462792,9.98269535,37,9,1
07/10/2002,4,80.2,78.2649474,14.0247942,46,15,3
07/11/2002,5,80.4,79.0740176,17.3840384,48,17,4
07/12/2002,6,83.3,72.4718494,19.3252082,53,18,3
07/13/2002,7,80.9,78.8486199,11.5119265,52,8,3
07/14/2002,1,76.6,85.4583907,9.88747898,42,16,1
07/15/2002,2,76.1,89.2612871,6.36447308,53,16,2
07/16/2002,3,76,90.4661514,4.07459167,52,16,5
07/17/2002,4,81.6,79.1679798,12.9550635,52,15,4
07/18/2002,5,81.8,80.5143938,13.0765236,58,16,2
07/19/2002,6,82.8,77.9539958,11.4503806,53,14,3
07/20/2002,7,83.1,77.7195575,10.1731281,53,15,3
07/21/2002,1,83,76.1728142,13.3090368,37,6,6
07/22/2002,2,83.7,72.2687391,11.619571,47,18,2
07/23/2002,3,84,72.0568736,11.8870229,43,14,5
07/24/2002,4,83.9,71.5658602,11.9389472,46,19,1
07/25/2002,5,83.5,71.2857114,10.5588288,51,13,2
07/26/2002,6,82.2,78.6884946,11.2698222,66,16,7
07/27/2002,7,82.9,76.674087,10.64921,46,17,0
07/28/2002,1,82.5,80.0323924,8.50989166,33,5,5
07/29/2002,2,83.6,75.9718002,16.9007922,41,15,7
07/30/2002,3,82.7,77.9458162,18.1541712,41,14,3
07/31/2002,4,83,73.1753745,19.147861,49,17,4
08/01/2002,5,82.6,72.8914084,15.981327,61,16,3
08/02/2002,6,83.6,69.1700927,17.6000054,40,14,3
08/03/2002,7,84.3,70.6535312,15.4681962,40,12,2
08/04/2002,1,79.3,79.5217243,17.110557,41,11,3
08/05/2002,2,80.3,72.913282,16.5526253,54,18,4
08/06/2002,3,84.1,68.2981973,20.3941441,40,20,2
08/07/2002,4,85,70.0199443,16.4574089,39,14,1
08/08/2002,5,83.8,75.4851907,15.981327,54,15,4
08/09/2002,6,84.2,75.2702001,15.0276767,54,18,2
08/10/2002,7,84.5,68.1126277,13.0296194,68,20,7
08/11/2002,1,83.1,71.4849858,9.31618072,37,9,2
08/12/2002,2,83.1,75.674813,5.55498854,44,14,4
08/13/2002,3,78.2,87.8719278,8.26880059,40,10,6
08/14/2002,4,78.7,87.0202508,6.2692567,40,17,1
08/15/2002,5,73.7,95.0821775,4.39089026,49,19,3
08/16/2002,6,80.2,84.8110433,5.98360757,60,17,6
08/17/2002,7,82.5,84.1091598,4.84101106,40,6,3
08/18/2002,1,83.2,81.1522662,6.79589284,47,12,2
08/19/2002,2,83.4,77.4863246,7.69750234,51,15,2
08/20/2002,3,82.6,80.8409042,13.3152685,50,12,3
08/21/2002,4,81.9,81.3292979,8.12641071,49,18,5
08/22/2002,5,81.7,82.6776717,8.74488247,33,11,2
08/23/2002,6,81.1,81.8162627,9.88747898,51,13,9
08/24/2002,7,81.9,80.5217495,6.98118109,44,12,7
08/25/2002,1,84,75.7546127,8.74488247,54,14,1
08/26/2002,2,84.9,73.8472419,14.2674323,43,6,6
08/27/2002,3,79.9,80.1044642,10.2950983,57,21,0
08/28/2002,4,80.8,74.4574653,15.981327,43,13,0
08/29/2002,5,81.9,66.0002539,27.5025085,62,21,4
08/30/2002,6,82.6,66.7592377,32.5187596,47,9,6
08/31/2002,7,82.9,75.9101837,26.359912,50,11,4
09/01/2002,1,83.5,79.5786758,14.8387305,50,12,5
09/02/2002,2,83.6,79.0609463,14.0584605,43,12,4
09/03/2002,3,79.7,91.2085285,7.12620408,55,13,1
09/04/2002,4,78.6,88.7748727,8.1302922,39,10,1
09/05/2002,5,79.6,78.21614,10.3061016,37,9,3
09/06/2002,6,77.3,79.6365135,8.68715729,42,12,3
09/07/2002,7,79.2,84.7518659,5.66378377,59,21,4
09/08/2002,1,78.8,88.1942522,5.12120648,46,9,0
09/09/2002,2,78.5,88.4748589,7.38913065,41,9,6
09/10/2002,3,80.3,78.2730668,12.0854684,59,15,3
09/11/2002,4,83.1,66.8162898,29.7432744,51,12,8
09/12/2002,5,83,63.4795565,52.5444153,46,14,3
09/13/2002,6,82.7,64.5356363,53.3061463,49,16,4
09/14/2002,7,82.4,66.283694,47.0699164,47,17,2
09/15/2002,1,77.3,89.3128568,39.4997718,48,10,2
09/16/2002,2,76,91.6896072,20.9325786,37,7,0
09/17/2002,3,79.9,86.7925617,9.03824909,44,11,2
09/18/2002,4,81.9,81.6000462,12.2678884,57,12,4
09/19/2002,5,81.9,85.7566682,7.88793509,60,22,2
09/20/2002,6,76,75.0321234,7.46338219,47,10,4
09/21/2002,7,75.6,65.2565484,12.4844155,48,14,3
09/22/2002,1,76.4,74.2987379,12.9641947,47,16,3
09/23/2002,2,78,63.5225037,15.7197608,48,15,4
09/24/2002,3,76.5,59.0274964,11.410941,53,21,1
09/25/2002,4,76.9,68.9134911,13.7913504,47,19,3
09/26/2002,5,78.3,60.1051881,8.73626789,42,12,2
09/27/2002,6,77.1,57.0536887,16.6478417,43,16,4
09/28/2002,7,77,69.6439669,20.1534641,49,17,3
09/29/2002,1,77.2,72.3586569,17.3476899,50,24,1
09/30/2002,2,76.3,75.0597596,16.2155616,45,16,2
10/01/2002,3,79.7,83.0987869,8.84009884,52,17,6
10/02/2002,4,80.9,81.2582734,11.2755323,47,14,2
10/03/2002,5,82.4,69.0405709,11.3157246,56,12,6
10/04/2002,6,82.3,77.136479,7.65264797,49,9,2
10/05/2002,7,81.4,80.7537814,8.8640974,38,11,2
10/06/2002,1,79.9,83.3900141,7.01696245,41,14,4
10/07/2002,2,76.4,88.3779654,6.31276375,48,16,2
10/08/2002,3,75.7,88.9435952,14.0053477,47,16,5
10/09/2002,4,74,94.1316612,4.18718031,52,17,4
10/10/2002,5,71.3,85.4455725,11.630266,38,11,0
10/11/2002,6,68.1,78.6296075,12.4709542,47,11,3
10/12/2002,7,70.6,75.8502356,19.3031559,43,11,3
10/13/2002,1,70,85.0740895,19.2284722,48,11,5
10/14/2002,2,62.3,79.8633843,10.0919032,42,15,4
10/15/2002,3,60.5,63.3833649,9.88540695,53,14,5
10/16/2002,4,62,52.8605693,16.6478417,39,12,4
10/17/2002,5,64.5,68.2544747,17.5552224,50,23,5
10/18/2002,6,70.5,73.9940716,14.5999616,53,19,2
10/19/2002,7,72.7,82.349709,6.81253176,51,15,2
10/20/2002,1,70.2,86.5740316,7.71625359,57,16,3
10/21/2002,2,66.4,90.4013773,5.66477859,52,16,4
10/22/2002,3,66.6,92.6473165,4.55536194,60,23,2
10/23/2002,4,68.7,91.4372668,13.8599984,53,22,0
10/24/2002,5,69.2,94.0133873,9.4484625,56,13,3
